time	I(Rq)
1.000406328117328e-08	2.713616e-06
1.001218984351985e-08	3.028956e-06
1.002314600544229e-08	3.659707e-06
1.003495877260753e-08	4.332336e-06
1.004650671809957e-08	4.872228e-06
1.006960260908364e-08	5.705243e-06
1.010000000000000e-08	6.569584e-06
1.010911921727491e-08	6.737062e-06
1.012127817364145e-08	6.925756e-06
1.014559608637454e-08	7.209931e-06
1.019423191184071e-08	7.582140e-06
1.024009243404548e-08	7.778120e-06
1.030000000000000e-08	7.912224e-06
1.030599075659545e-08	7.917745e-06
1.031797226978636e-08	7.927576e-06
1.034193529616816e-08	7.944093e-06
1.035207394723638e-08	7.949636e-06
1.037235124937282e-08	7.956516e-06
1.040000000000000e-08	7.960500e-06
1.180407050194425e-08	7.651350e-06
1.348864081444425e-08	7.304147e-06
1.546617987694424e-08	6.927283e-06
1.780992987694419e-08	6.520070e-06
2.051989081444414e-08	6.097480e-06
2.359606268944407e-08	5.673634e-06
2.703844550194400e-08	5.261070e-06
3.055407050194396e-08	4.898059e-06
3.406969550194405e-08	4.585806e-06
3.765856268944413e-08	4.312037e-06
4.132067206444422e-08	4.072861e-06
4.505602362694431e-08	3.864644e-06
4.886461737694441e-08	3.684016e-06
5.274645331444450e-08	3.527870e-06
5.670153143944460e-08	3.393359e-06
6.080309393944469e-08	3.275967e-06
6.505114081444479e-08	3.174285e-06
6.944567206444490e-08	3.086867e-06
7.215563300194497e-08	3.040612e-06
7.493883612694503e-08	2.998378e-06
7.500000000000000e-08	2.997505e-06
Step Information: V_bias=6  (Run: 6/11)
0.000000000000000e+00	3.331115e-06
1.000000000000000e-08	3.331115e-06
1.000406328117328e-08	3.392020e-06
1.001218984351985e-08	3.786195e-06
1.002314600544229e-08	4.574634e-06
1.003495877260755e-08	5.415420e-06
1.004650671809958e-08	6.090285e-06
1.006960260908363e-08	7.131553e-06
1.010000000000000e-08	8.211980e-06
1.010911921727491e-08	8.421327e-06
1.012127817364146e-08	8.657195e-06
1.014559608637455e-08	9.012414e-06
1.019423191184074e-08	9.468972e-06
1.024961166422301e-08	9.754776e-06
1.030000000000000e-08	9.889868e-06
1.030503883357770e-08	9.895797e-06
1.031511650073310e-08	9.906536e-06
1.033527183504390e-08	9.924234e-06
1.035968933137841e-08	9.937755e-06
1.040000000000000e-08	9.947114e-06
1.169683807272694e-08	9.589568e-06
1.323492401022694e-08	9.190455e-06
1.506597869772694e-08	8.748370e-06
1.726324432272690e-08	8.261672e-06
1.975347869772685e-08	7.762726e-06
2.268316619772678e-08	7.239978e-06
2.605230682272671e-08	6.714588e-06
2.949468963522664e-08	6.250641e-06
3.301031463522671e-08	5.842417e-06
3.652593963522680e-08	5.491274e-06
4.011480682272688e-08	5.183408e-06
4.370367401022697e-08	4.919419e-06
4.736578338522706e-08	4.688786e-06
5.110113494772715e-08	4.488008e-06
5.490972869772724e-08	4.313833e-06
5.879156463522734e-08	4.163265e-06
6.274664276022743e-08	4.033559e-06
6.684820526022753e-08	3.920360e-06
7.109625213522764e-08	3.822311e-06
7.226812713522766e-08	3.798259e-06
7.497808807272773e-08	3.747052e-06
7.500000000000000e-08	3.746661e-06
Step Information: V_bias=7  (Run: 7/11)
0.000000000000000e+00	3.997338e-06
1.000000000000000e-08	3.997338e-06
1.000406328117328e-08	4.070424e-06
1.001218984351985e-08	4.543434e-06
1.002314600544230e-08	5.489560e-06
1.003495877260754e-08	6.498504e-06
1.004650671809958e-08	7.308342e-06
1.006960260908367e-08	8.557863e-06
1.010000000000000e-08	9.854376e-06
1.010911921727490e-08	1.010559e-05
1.012127817364143e-08	1.038863e-05
1.014559608637449e-08	1.081490e-05
1.019423191184061e-08	1.136620e-05
1.024637515030471e-08	1.169279e-05
1.030000000000000e-08	1.186778e-05
1.030536248496953e-08	1.187531e-05
1.031608745490859e-08	1.188887e-05
1.033753739478670e-08	1.191137e-05
1.035710012024377e-08	1.192811e-05
1.036087454908587e-08	1.193076e-05
1.036842340677006e-08	1.193524e-05
1.038352112213845e-08	1.194156e-05
1.040000000000000e-08	1.194442e-05
1.160244974302775e-08	1.154540e-05
1.306729349302775e-08	1.108626e-05
1.482510599302775e-08	1.057200e-05
1.687588724302771e-08	1.001899e-05
1.929287943052766e-08	9.426642e-06
2.207608255552760e-08	8.816356e-06
2.529873880552754e-08	8.194893e-06
2.874112161802746e-08	7.619317e-06
3.218350443052750e-08	7.122665e-06
3.562588724302758e-08	6.694114e-06
3.914151224302767e-08	6.317037e-06
4.265713724302775e-08	5.992685e-06
4.624600443052784e-08	5.708307e-06
4.990811380552793e-08	5.459863e-06
5.357022318052802e-08	5.247495e-06
5.730557474302811e-08	5.062616e-06
6.111416849302819e-08	4.902234e-06
6.506924661802829e-08	4.761189e-06
6.909756693052839e-08	4.640108e-06
7.195401224302846e-08	4.566070e-06
7.495694193052853e-08	4.497411e-06
7.500000000000000e-08	4.496489e-06
Step Information: V_bias=8  (Run: 8/11)
0.000000000000000e+00	4.663561e-06
1.000000000000000e-08	4.663561e-06
1.000406328117328e-08	4.748828e-06
1.001218984351985e-08	5.300673e-06
1.002314600544229e-08	6.404488e-06
1.003495877260754e-08	7.581588e-06
1.004650671809958e-08	8.526399e-06
1.006960260908364e-08	9.984175e-06
1.010000000000000e-08	1.149677e-05
1.010911921727491e-08	1.178986e-05
1.012127817364145e-08	1.212007e-05
1.014559608637454e-08	1.261738e-05
1.019423191184071e-08	1.326368e-05
1.024393448857840e-08	1.363008e-05
1.030000000000000e-08	1.384587e-05
1.030560655114216e-08	1.385501e-05
1.031681965342648e-08	1.387139e-05
1.033924585799512e-08	1.389870e-05
1.035514759086272e-08	1.391418e-05
1.036819653426479e-08	1.392439e-05
1.037390211319586e-08	1.392817e-05
1.038531327105798e-08	1.393327e-05
1.040000000000000e-08	1.393590e-05
1.151791701733470e-08	1.350229e-05
1.290951857983470e-08	1.299073e-05
1.459408889233470e-08	1.241091e-05
1.657162795483467e-08	1.178157e-05
1.884213576733462e-08	1.112177e-05
2.147885451733457e-08	1.043192e-05
2.455502639233450e-08	9.719662e-06
2.792416701733443e-08	9.040072e-06
3.136654982983443e-08	8.439956e-06
3.480893264233451e-08	7.922131e-06
3.825131545483460e-08	7.475309e-06
4.176694045483468e-08	7.082156e-06
4.528256545483477e-08	6.743976e-06
4.887143264233486e-08	6.447475e-06
5.246029982983494e-08	6.193231e-06
5.612240920483503e-08	5.971113e-06
5.985776076733512e-08	5.777746e-06
6.366635451733522e-08	5.610000e-06
6.754819045483531e-08	5.464991e-06
7.157651076733541e-08	5.337954e-06
7.194272170483542e-08	5.327455e-06
7.494565139233549e-08	5.247308e-06
7.500000000000000e-08	5.245950e-06
Step Information: V_bias=9  (Run: 9/11)
0.000000000000000e+00	5.329784e-06
1.000000000000000e-08	5.329784e-06
1.000406328117328e-08	5.427231e-06
1.001218984351985e-08	6.057911e-06
1.002314600544229e-08	7.319414e-06
1.003495877260755e-08	8.664672e-06
1.004650671809958e-08	9.744456e-06
1.006960260908364e-08	1.141049e-05
1.010000000000000e-08	1.313917e-05
1.010911921727491e-08	1.347412e-05
1.012127817364145e-08	1.385151e-05
1.014559608637454e-08	1.441986e-05
1.019423191184071e-08	1.516134e-05
1.024202226386899e-08	1.561810e-05
1.024342075306017e-08	1.562673e-05
1.025181168820726e-08	1.566449e-05
1.026299960173670e-08	1.570817e-05
1.027762417294111e-08	1.575577e-05
1.030000000000000e-08	1.581681e-05
1.030671274811767e-08	1.583033e-05
1.031566307894122e-08	1.584621e-05
1.033356374058833e-08	1.587214e-05
1.036419867670578e-08	1.590083e-05
1.040000000000000e-08	1.591543e-05
1.146313253971208e-08	1.544412e-05
1.278149191471208e-08	1.488867e-05
1.439282003971209e-08	1.425105e-05
1.629711691471206e-08	1.355210e-05
1.849438253971201e-08	1.281339e-05
2.105785910221196e-08	1.203501e-05
2.398754660221189e-08	1.124407e-05
2.735668722721182e-08	1.044913e-05
3.072582785221179e-08	9.761044e-06
3.416821066471188e-08	9.153420e-06
3.761059347721196e-08	8.629117e-06
4.105297628971204e-08	8.176707e-06
4.456860128971213e-08	7.778635e-06
4.808422628971222e-08	7.436224e-06
5.167309347721230e-08	7.136014e-06
5.526196066471239e-08	6.878589e-06
5.892407003971248e-08	6.653693e-06
6.265942160221256e-08	6.457907e-06
6.646801535221266e-08	6.288063e-06
7.034985128971275e-08	6.141240e-06
7.181469503971279e-08	6.091879e-06
7.496410910221286e-08	5.995685e-06
7.500000000000000e-08	5.994661e-06
Step Information: V_bias=10  (Run: 10/11)
0.000000000000000e+00	5.996007e-06
1.000000000000000e-08	5.996007e-06
1.000406328117328e-08	6.105636e-06
1.001218984351985e-08	6.815150e-06
1.002314600544229e-08	8.234340e-06
1.003495877260754e-08	9.747756e-06
1.004650671809958e-08	1.096251e-05
1.006960260908365e-08	1.283680e-05
1.010000000000000e-08	1.478156e-05
1.010911921727490e-08	1.515839e-05
1.012127817364144e-08	1.558295e-05
1.014559608637452e-08	1.622235e-05
1.019423191184067e-08	1.705915e-05
1.024048034846444e-08	1.755649e-05
1.024485115617244e-08	1.758615e-05
1.025359277158843e-08	1.762882e-05
1.027107600242040e-08	1.769895e-05
1.030000000000000e-08	1.779405e-05
1.030867719927388e-08	1.781330e-05
1.032024679830572e-08	1.783514e-05
1.034338599636940e-08	1.787170e-05
1.035372160387264e-08	1.788469e-05
1.037439281887912e-08	1.790107e-05
1.040000000000000e-08	1.790990e-05
1.143153069897474e-08	1.739487e-05
1.267664788647474e-08	1.680274e-05
1.421473382397474e-08	1.611357e-05
1.604578851147472e-08	1.535021e-05
1.816981194897468e-08	1.453656e-05
2.066004632397462e-08	1.367230e-05
2.351649163647456e-08	1.278810e-05
2.681239007397449e-08	1.189365e-05
3.018153069897444e-08	1.110095e-05
3.355067132397452e-08	1.041479e-05
3.699305413647461e-08	9.808882e-06
4.043543694897469e-08	9.286054e-06
4.387781976147477e-08	8.834916e-06
4.739344476147486e-08	8.437965e-06
5.090906976147494e-08	8.096518e-06
5.449793694897503e-08	7.797153e-06
5.808680413647512e-08	7.540453e-06
6.174891351147520e-08	7.316189e-06
6.548426507397529e-08	7.120955e-06
6.929285882397539e-08	6.951589e-06
7.185633538647545e-08	6.852198e-06
7.493250726147552e-08	6.746478e-06
7.500000000000000e-08	6.744309e-06
Step Information: V_bias=11  (Run: 11/11)
0.000000000000000e+00	6.662230e-06
1.000000000000000e-08	6.662230e-06
1.000406328117328e-08	6.784040e-06
1.001218984351985e-08	7.572389e-06
1.002314600544229e-08	9.149267e-06
1.003495877260755e-08	1.083084e-05
1.004650671809958e-08	1.218057e-05
1.006960260908366e-08	1.426311e-05
1.010000000000000e-08	1.642396e-05
1.010911921727490e-08	1.684265e-05
1.012127817364144e-08	1.731439e-05
1.014559608637451e-08	1.802483e-05
1.019423191184065e-08	1.895706e-05
1.023920877260997e-08	1.949460e-05
1.024606968388811e-08	1.954544e-05
1.025979150644440e-08	1.961807e-05
1.027255635488742e-08	1.967751e-05
1.027829819956704e-08	1.969978e-05
1.028595399247319e-08	1.972593e-05
1.030000000000000e-08	1.976971e-05
1.030421380225804e-08	1.978067e-05
1.030983220526877e-08	1.979416e-05
1.032106901129021e-08	1.981759e-05
1.034354262333311e-08	1.985682e-05
1.035505277591421e-08	1.987270e-05
1.037807308107643e-08	1.989314e-05
1.040000000000000e-08	1.990169e-05
1.134380365171851e-08	1.937706e-05
1.251567865171851e-08	1.875445e-05
1.398052240171851e-08	1.801889e-05
1.573833490171850e-08	1.719503e-05
1.778911615171846e-08	1.630910e-05
2.020610833921841e-08	1.536013e-05
2.298931146421835e-08	1.438244e-05
2.621196771421828e-08	1.338684e-05
2.958110833921821e-08	1.248298e-05
3.295024896421828e-08	1.170062e-05
3.631938958921836e-08	1.102341e-05
3.976177240171845e-08	1.042539e-05
4.320415521421853e-08	9.909383e-06
4.664653802671861e-08	9.464127e-06
5.016216302671870e-08	9.072352e-06
5.367778802671879e-08	8.735356e-06
5.726665521421887e-08	8.439893e-06
6.085552240171895e-08	8.186541e-06
6.451763177671904e-08	7.965201e-06
6.825298333921913e-08	7.772512e-06
7.154888177671921e-08	7.626299e-06
7.499126458921930e-08	7.494102e-06
7.500000000000000e-08	7.493791e-06
